;Series_reference;Period;Data_value;STATUS;UNITS;MAGNTUDE;Subject;Group;Series_title_1;Series_title_2;Series_title_3;Series_title_4;Series_title_5
2055;ALCA.SAFFS;2001,09;1,8779560000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2056;ALCA.SAFFS;2002,09;1,812575;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2057;ALCA.SAFFS;2003,09;1,493786;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2058;ALCA.SAFFS;2004,09;1,097551;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2059;ALCA.SAFFS;2005,09;0,9812420000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2060;ALCA.SAFFS;2006,09;0,966008;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2061;ALCA.SAFFS;2007,09;0,916842;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2062;ALCA.SAFFS;2008,09;0,790262;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2063;ALCA.SAFFS;2009,09;0,699587;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2064;ALCA.SAFFS;2010,09;0,6965690112;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2065;ALCA.SAFFS;2011,09;0,6152423494;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2066;ALCA.SAFFS;2012,09;0,557012265;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2067;ALCA.SAFFS;2013,09;0,373879058;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2068;ALCA.SAFFS;2014,09;0,39430557299999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2069;ALCA.SAFFS;2015,09;0,58930048;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2070;ALCA.SAFFS;2016,09;0,557942508;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2071;ALCA.SAFFS;2017,09;0,512004361;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2072;ALCA.SAFFS;2018,09;0,521414594;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2073;ALCA.SAFFS;2019,09;0,582281417;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine containing more than 14% alcohol;;;;
2074;ALCA.SAFZ;1995,06;63,301205;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2075;ALCA.SAFZ;1996,06;64,338889;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2076;ALCA.SAFZ;1997,06;66,503905;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2077;ALCA.SAFZ;1998,06;66,81183100000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2078;ALCA.SAFZ;1999,06;69,043888;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2079;ALCA.SAFZ;2000,06;72,13374499999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2080;ALCA.SAFZ;2001,06;69,65775500000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2081;ALCA.SAFZ;2002,06;74,720586;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2082;ALCA.SAFZ;2003,06;79,794874;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2083;ALCA.SAFZ;2004,06;81,783277;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2084;ALCA.SAFZ;2005,06;86,599138;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2085;ALCA.SAFZ;2006,06;90,457425;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2086;ALCA.SAFZ;2007,06;96,905877;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2087;ALCA.SAFZ;2008,06;88,082585;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2088;ALCA.SAFZ;2009,06;97,42878499999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2089;ALCA.SAFZ;2010,06;98,128709376;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2090;ALCA.SAFZ;2011,06;100,699810558;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2091;ALCA.SAFZ;2012,06;100,83290915;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2092;ALCA.SAFZ;2013,06;105,79905432;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2093;ALCA.SAFZ;2014,06;103,62834428;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2094;ALCA.SAFZ;2015,06;107,5864136;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2095;ALCA.SAFZ;2016,06;106,29321789;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2096;ALCA.SAFZ;2017,06;108,45666740000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2097;ALCA.SAFZ;2018,06;109,76421718;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2098;ALCA.SAFZ;2019,06;109,62537876;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2099;ALCA.SAFZD;1995,12;63,545069999999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2100;ALCA.SAFZD;1996,12;66,086735;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2101;ALCA.SAFZD;1997,12;67,485046;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2102;ALCA.SAFZD;1998,12;66,933042;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2103;ALCA.SAFZD;1999,12;72,311838;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2104;ALCA.SAFZD;2000,12;71,847403;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2105;ALCA.SAFZD;2001,12;70,866986;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2106;ALCA.SAFZD;2002,12;78,353302;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2107;ALCA.SAFZD;2003,12;79,140676;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2108;ALCA.SAFZD;2004,12;83,815469;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2109;ALCA.SAFZD;2005,12;89,247823;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2110;ALCA.SAFZD;2006,12;93,743364;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2111;ALCA.SAFZD;2007,12;92,11225;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2112;ALCA.SAFZD;2008,12;94,220407;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2113;ALCA.SAFZD;2009,12;95,29509300000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2114;ALCA.SAFZD;2010,12;102,613953396;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2115;ALCA.SAFZD;2011,12;97,88818406799999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2116;ALCA.SAFZD;2012,12;102,21819762;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2117;ALCA.SAFZD;2013,12;105,92634069;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2118;ALCA.SAFZD;2014,12;107,56805677;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2119;ALCA.SAFZD;2015,12;103,97166406;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2120;ALCA.SAFZD;2016,12;108,89766048;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2121;ALCA.SAFZD;2017,12;110,56939624;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2122;ALCA.SAFZD;2018,12;109,07561887;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2123;ALCA.SAFZD;2019,12;108,26215296;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2124;ALCA.SAFZM;1996,03;64,158814;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2125;ALCA.SAFZM;1997,03;66,090793;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2126;ALCA.SAFZM;1998,03;67,031201;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2127;ALCA.SAFZM;1999,03;67,911987;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2128;ALCA.SAFZM;2000,03;71,69344699999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2129;ALCA.SAFZM;2001,03;70,07091199999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2130;ALCA.SAFZM;2002,03;74,223669;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2131;ALCA.SAFZM;2003,03;78,690893;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2132;ALCA.SAFZM;2004,03;80,601873;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2133;ALCA.SAFZM;2005,03;85,024245;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2134;ALCA.SAFZM;2006,03;90,708844;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2135;ALCA.SAFZM;2007,03;95,114374;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2136;ALCA.SAFZM;2008,03;89,578772;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2137;ALCA.SAFZM;2009,03;95,60197;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2138;ALCA.SAFZM;2010,03;98,399134376;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2139;ALCA.SAFZM;2011,03;100,324712665;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2140;ALCA.SAFZM;2012,03;99,60332134299999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2141;ALCA.SAFZM;2013,03;104,19302859;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2142;ALCA.SAFZM;2014,03;105,06352189;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2143;ALCA.SAFZM;2015,03;106,96290069999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2144;ALCA.SAFZM;2016,03;106,00822872;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2145;ALCA.SAFZM;2017,03;108,84179649;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2146;ALCA.SAFZM;2018,03;109,56900529;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2147;ALCA.SAFZM;2019,03;109,35545254;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2148;ALCA.SAFZS;1995,09;64,260286;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2149;ALCA.SAFZS;1996,09;64,909999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2150;ALCA.SAFZS;1997,09;66,391091;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2151;ALCA.SAFZS;1998,09;67,37876;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2152;ALCA.SAFZS;1999,09;70,176075;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2153;ALCA.SAFZS;2000,09;71,74630400000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2154;ALCA.SAFZS;2001,09;71,447929;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2155;ALCA.SAFZS;2002,09;76,830238;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2156;ALCA.SAFZS;2003,09;78,751641;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2157;ALCA.SAFZS;2004,09;83,421844;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2158;ALCA.SAFZS;2005,09;88,083892;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2159;ALCA.SAFZS;2006,09;91,609121;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2160;ALCA.SAFZS;2007,09;96,16511700000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2161;ALCA.SAFZS;2008,09;86,84635300000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2162;ALCA.SAFZS;2009,09;97,542793;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2163;ALCA.SAFZS;2010,09;99,099500606;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2164;ALCA.SAFZS;2011,09;102,542682968;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2165;ALCA.SAFZS;2012,09;100,3243446;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2166;ALCA.SAFZS;2013,09;106,03116992;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2167;ALCA.SAFZS;2014,09;104,60975381;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2168;ALCA.SAFZS;2015,09;107,07873162;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2169;ALCA.SAFZS;2016,09;108,39787127;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2170;ALCA.SAFZS;2017,09;107,47983434;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2171;ALCA.SAFZS;2018,09;109,87289606;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
2172;ALCA.SAFZS;2019,09;109,38175726;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine;;;;
5414;ALCA.SAZZ;1986,06;457,815916;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5415;ALCA.SAZZ;1987,06;461,53568099999995;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5416;ALCA.SAZZ;1988,06;441,42856100000006;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5417;ALCA.SAZZ;1989,06;447,98720372;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5418;ALCA.SAZZ;1990,06;432,622613;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5419;ALCA.SAZZ;1991,06;445,59071500000005;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5420;ALCA.SAZZ;1992,06;425,137838;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5421;ALCA.SAZZ;1993,06;424,217136999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5422;ALCA.SAZZ;1994,06;429,08629;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5423;ALCA.SAZZ;1995,06;428,535857;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5424;ALCA.SAZZ;1996,06;426,715893;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5425;ALCA.SAZZ;1997,06;397,649186;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5426;ALCA.SAZZ;1998,06;412,424145;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5427;ALCA.SAZZ;1999,06;403,203367;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5428;ALCA.SAZZ;2000,06;418,50459700000005;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5429;ALCA.SAZZ;2001,06;412,791198;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5430;ALCA.SAZZ;2002,06;421,25706399999996;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5431;ALCA.SAZZ;2003,06;436,267687;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5432;ALCA.SAZZ;2004,06;444,272082;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
5433;ALCA.SAZZ;2005,06;454,30924500000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total all beverages;;;;
