;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death diff cases;%death;new death diff cases;%new death
345;345;21430;21430;DEU;Europe;Germany;2021-01-06;1841228,0;26663,0;14296,428999999998;37835,0;1078,0;657,857;21975,905;318,235;170,634;451,578;12,866;7,852;1,04;5552,0;66,266;;;;;;;;;;;140220,0;1,6740000000000002;;;tests performed;440409,0;440408,0;1,0;56280,0;42145,0;0,53;0,53;0,0;503,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02054878591896278;2,0548785918962778;0,04043055920189026;4,043055920189026
346;346;21431;21431;DEU;Europe;Germany;2021-01-07;1886561,0;45333,0;18005,857;38987,0;1152,0;742,2860000000003;22516,975;541,07;214,908;465,328;13,75;8,86;1,05;5474,0;65,335;;;;;;;;;;;148536,0;1,773;;;tests performed;498408,0;498407,0;1,0;57999,0;44932,0;0,59;0,59;0,0;536,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02066564505467886;2,066564505467886;0,02541195155846734;2,541195155846734
347;347;21432;21432;DEU;Europe;Germany;2021-01-08;1905638,0;19077,0;20428,714;40022,0;1035,0;839,571;22744,668;227,693;243,826;477,681;12,353;10,021;1,02;5467,0;65,251;;;;;;;;;;;156851,0;1,872;;;tests performed;556533,0;556532,0;1,0;58125,0;49746,0;0,66;0,66;0,0;594,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,021001890180611427;2,1001890180611427;0,054253813492687535;5,425381349268752
348;348;21433;21433;DEU;Europe;Germany;2021-01-09;1928462,0;22824,0;22131,714;40597,0;575,0;873,857;23017,083;272,415;264,152;484,544;6,863;10,43;1,0;5398,0;64,428;;;;;;;;;;;165167,0;1,971;;;tests performed;610380,0;610378,0;2,0;53847,0;50122,0;0,73;0,73;0,0;598,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02105149077347648;2,1051490773476482;0,02519277953031896;2,5192779530318963
349;349;21434;21434;DEU;Europe;Germany;2021-01-10;1929410,0;948,0;20787,714;40936,0;339,0;877,857;23028,398;11,315;248,111;488,59;4,046;10,478;0,98;5300,0;63,258;;;;;4381,996;52,301;36240686,0;;432,549;;173483,0;2,071;0,128;7,8;tests performed;642873,0;642871,0;2,0;32493,0;51217,0;0,77;0,77;0,0;611,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02121684867394696;2,121684867394696;0,3575949367088608;35,75949367088608
350;350;21435;21435;DEU;Europe;Germany;2021-01-11;1941116,0;11706,0;20700,0;41799,0;863,0;864,429;23168,114;139,717;247,064;498,89;10,3;10,317;0,98;5267,0;62,864;;;;;;;;;;;172107,0;2,0540000000000003;;;tests performed;708614,0;708611,0;3,0;65741,0;53655,0;0,85;0,85;0,0;640,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02153348898262649;2,153348898262649;0,07372287715701349;7,372287715701349
351;351;21436;21436;DEU;Europe;Germany;2021-01-12;1968326,0;27210,0;21965,857000000004;42889,0;1090,0;876,0;23492,878;324,764;262,173;511,9;13,01;10,455;0,99;5209,0;62,172;;;;;;;;;;;170732,0;2,0380000000000003;;;tests performed;788860,0;788846,0;14,0;80246,0;57819,0;0,94;0,94;0,0;690,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02178958160386034;2,1789581603860344;0,04005880191106211;4,005880191106211
352;352;21437;21437;DEU;Europe;Germany;2021-01-13;1993892,0;25566,0;21809,143;44096,0;1207,0;894,429;23798,02;305,142;260,302;526,306;14,406;10,675;0,99;5164,0;61,635;;;;;;;;;;;169356,0;2,021;;;tests performed;886436,0;886420,0;16,0;97576,0;63718,0;1,06;1,06;0,0;761,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022115540861791908;2,211554086179191;0,04721113979504029;4,721113979504029
353;353;21438;21438;DEU;Europe;Germany;2021-01-14;2015235,0;21343,0;18382,0;45207,0;1111,0;888,571;24052,759;254,739;219,398;539,566;13,26;10,606;0,98;5104,0;60,919;;;;;;;;;;;167981,0;2,005;;;tests performed;990874,0;990803,0;71,0;104438,0;70352,0;1,18;1,18;0,0;840,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022432619520800303;2,2432619520800303;0,05205453778756501;5,205453778756501
354;354;21439;21439;DEU;Europe;Germany;2021-01-15;2023828,0;8593,0;16884,286;45705,0;498,0;811,857;24155,32;102,561;201,522;545,51;5,944;9,69;0,96;5050,0;60,274;;;;;;;;;;;166606,0;1,989;;;tests performed;1086364,0;1086053,0;311,0;95490,0;75690,0;1,3;1,3;0,0;903,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022583440885292624;2,2583440885292623;0,05795414872570698;5,7954148725706975
355;355;21440;21440;DEU;Europe;Germany;2021-01-16;2038645,0;14817,0;15740,428999999998;46464,0;759,0;838,143;24332,168;176,84799999999996;187,86900000000003;554,569;9,059;10,004;;4992,0;59,582;;;;;;;;;;;165230,0;1,972;;;tests performed;1142164,0;1141386,0;778,0;55800,0;75969,0;1,36;1,36;0,0;907,0;85,19;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02279160913253656;2,279160913253656;0,05122494432071269;5,122494432071268
356;356;21441;21441;DEU;Europe;Germany;2021-01-17;2050129,0;11484,0;17245,571;46901,0;437,0;852,143;24469,235;137,067;205,834;559,785;5,216;10,171;;4950,0;59,081;;;;;2333,297;27,849;37387669,0;;446,239;;163855,0;1,956;0,105;9,5;tests performed;1187825,0;1172590,0;15235,0;45661,0;77850,0;1,42;1,4;0,02;929,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022877097002188644;2,287709700218864;0,03805294322535702;3,8052943225357017
357;357;21442;21442;DEU;Europe;Germany;2021-01-18;2059382,0;9253,0;16895,143;47263,0;362,0;780,571;24579,673;110,439;201,651;564,106;4,3210000000000015;9,316;;;;;;;;;;;;;;;;;;;1258634,0;1226720,0;31914,0;70809,0;78574,0;1,5;1,46;0,04;938,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0229500889101682;2,29500889101682;0,039122446774019236;3,912244677401924
358;358;21443;21443;DEU;Europe;Germany;2021-01-19;2071615,0;12233,0;14755,571000000002;48997,0;1734,0;872,571;24725,68;146,006;176,115;584,802;20,696;10,415;;;;;;;;;;;;;;;;;;;1345822,0;1285422,0;60400,0;87188,0;79566,0;1,61;1,53;0,07;950,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,023651595494336545;2,3651595494336544;0,14174773154581868;14,17477315458187
359;359;21444;21444;DEU;Europe;Germany;2021-01-20;2100618,0;29003,0;15246,571000000002;50010,0;1013,0;844,857;25071,844;346,164;181,975;596,8919999999998;12,091;10,084;;;;;;;;;;;;;;;;;;;1468400,0;1358755,0;109645,0;122578,0;83138,0;1,75;1,62;0,13;992,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02380727957201166;2,380727957201166;0,034927421301244696;3,4927421301244697
360;360;21445;21445;DEU;Europe;Germany;2021-01-21;2108895,0;8277,0;13380,0;50876,0;866,0;809,857;25170,634;98,79;159,696;607,229;10,336;9,666;;;;;;;;;;;;;;;;;;;1563521,0;1417809,0;145712,0;95121,0;81807,0;1,87;1,69;0,17;976,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024124482252554064;2,4124482252554063;0,10462728041560952;10,462728041560952
361;361;21446;21446;DEU;Europe;Germany;2021-01-22;2125261,0;16366,0;14490,428999999998;51713,0;837,0;858,2860000000003;25365,97;195,336;172,95;617,2180000000002;9,99;10,244000000000002;;;;;;;;;;;;;;;;;;;1678787,0;1501043,0;177744,0;115266,0;84632,0;2,0;1,79;0,21;1010,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0243325408032237;2,4332540803223703;0,05114261273371624;5,114261273371624
362;362;21447;21447;DEU;Europe;Germany;2021-01-23;2137691,0;12430,0;14149,428999999998;51873,0;160,0;772,7139999999997;25514,327;148,358;168,88;619,128;1,91;9,223;;;;;;;;;;;;;;;;;;;1768553,0;1548462,0;220091,0;89766,0;89484,0;2,11;1,85;0,26;1068,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024265901853916208;2,4265901853916207;0,012872083668543843;1,2872083668543843
363;363;21448;21448;DEU;Europe;Germany;2021-01-24;2147769,0;10078,0;13948,571000000002;52296,0;423,0;770,7139999999997;25634,613;120,286;166,483;624,177;5,049;9,199;;;;;;;;;;;;;;;;;;;1833079,0;1585682,0;247397,0;64526,0;92179,0;2,19;1,89;0,3;1100,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024348987251422288;2,434898725142229;0,041972613613812264;4,1972613613812255
364;364;21449;21449;DEU;Europe;Germany;2021-01-25;2154656,0;6887,0;13610,571000000002;53127,0;831,0;837,7139999999997;25716,812;82,2;162,44799999999995;634,095;9,918;9,999;;;;;;;;;;;;;;;;;;;1921689,0;1638425,0;283264,0;88610,0;94722,0;2,29;1,96;0,34;1131,0;;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0246568361724563;2,46568361724563;0,12066211703208946;12,066211703208944
